match_id,date,team_uuid,team_title,order,order_names,order_genders
88e3afa7-4b22-405b-8eea-a0994d74886e,2025-07-27,dfd50c88-6687-4e6f-8e67-4b9932a8dbd7,Los Angeles Mad Drops,8160ad59-4654-46b1-b229-8d5f2a9a45f9|6f862c1d-1317-4fe7-bdcd-64caa0dbb088|9b97206b-783a-4fab-85e9-45a6240325a5|6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Hunter Johnson|Ben Johns|Catherine Parenteau|Jade Kawamoto,MMFF
88e3afa7-4b22-405b-8eea-a0994d74886e,2025-07-27,01835b00-5626-4d6e-ad40-9357b072eb73,Dallas Flash,bd061b42-2f82-4bbe-82be-d8bcfb37f9e1|ba491f1c-0112-47a8-a348-4695289e958a|b51ea0fb-c243-4427-85f8-b798febb51ff|fec65f7e-f2c8-482f-ab5b-541cf53b1064,JW Johnson|Augustus Ge|Jorja Johnson|Tyra Hurricane Black,MMFF
1bb7211a-6c69-475d-971c-8e5a59d5785a,2025-08-23,b7b1049e-446a-44f8-88ff-865db2298db5,Columbus Sliders,581183e8-3d9e-459e-b69f-7337d8b6f3d2|ead35052-7367-4296-96d4-064f546cc2b9|1728d016-1f02-4789-be73-63d12d5a5b42|7319013d-d511-4aa5-a356-4aa2cccf94f5,Andrei Daescu|CJ Klinger|Parris Todd|Lea Jansen,MMFF
1bb7211a-6c69-475d-971c-8e5a59d5785a,2025-08-23,0c38d948-0091-469a-9ddb-e6ecc0cf1dee,New Jersey 5s,d0f19d1e-2a6e-4eb3-b10c-1311edd599a8|1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4|129b2771-34b5-4b7f-9c23-e020a6aa3e6a|8f521dcc-1cb5-4c8d-933c-af6b267bd395,Will Howells|Noe Khlif|Anna Leigh Waters|Meghan Dizon,MMFF
733733ba-b2ba-4c2c-842c-dac9f6415206,2026-06-13,8d4a420e-5e4d-44f0-af02-4f2d4b655d09,Atlanta Bouncers,aec5d8be-9ce0-4cc5-98a4-140fad555fe0|cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a|c3012322-e95e-4e38-a0d8-106f9e236869|8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Donald Young|Jaume Martinez Vich|Keilly Ulery|Jessie Irvine,MMFF
733733ba-b2ba-4c2c-842c-dac9f6415206,2026-06-13,01835b00-5626-4d6e-ad40-9357b072eb73,Dallas Flash,bd061b42-2f82-4bbe-82be-d8bcfb37f9e1|ba491f1c-0112-47a8-a348-4695289e958a|06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf|b6fe1237-b049-405c-a641-d57f8170a9a0,JW Johnson|Augustus Ge|Brooke Buckner|Albie Huang,MMFF
294419d4-299f-4071-92e3-bfbef1356566,2026-05-30,43437cb4-02e1-4653-9bf6-c999a5d6315e,Las Vegas Night Owls,925c1306-6b3b-4510-8482-f34168a0842a|4057f30d-d42a-4189-a158-11576fb5f52a|71992955-8b6f-470b-a991-796cfa56a826|20684550-cb89-4ea2-9e2f-0f44eb920b45,Roscoe Bellamy|Blaine Hovenier|Liz Truluck|Chao Yi Wang,MMFF
294419d4-299f-4071-92e3-bfbef1356566,2026-05-30,b4f37e71-b9e0-4387-8606-3e22546ad5a9,Palm Beach Royals,43df1205-e834-4427-9f1a-4e173bf93296|dbcb41e9-e983-410b-bc23-d184d034cfc0|b9bacc1e-29b5-4a92-a9c1-24e08ac72215|435e466e-22c7-4917-8cb4-ff45bbccde19,Grayson Goldin|Tyson McGuffin|Sofia Sewing|Tamaryn Emmrich,MMFF
8dafc6aa-3b6c-482e-8792-e97468df6603,2025-05-04,71e58382-1a3a-40b2-bcbb-0a391e67c519,Chicago Slice,9decd87b-03ac-4d79-a1e7-d03ca3f7519b|b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9|0c1bb94d-3af2-42f4-b938-d712c707ace4|afc0bfc9-8cd8-4600-bd45-681092186db3,James Ignatowich|Max Freeman|Callie Smith|Vivienne David,MMFF
8dafc6aa-3b6c-482e-8792-e97468df6603,2025-05-04,f6247f54-df2c-421f-89fe-6813f9893883,Phoenix Flames,3a43c56f-b9d8-4e72-ae8a-58fd69291946|dbcb41e9-e983-410b-bc23-d184d034cfc0|4da698bf-605d-4c6c-8566-6bfbdb6c1a24|8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jack Sock|Tyson McGuffin|Genie Bouchard|Jessie Irvine,MMFF
7695f49e-b963-436c-8f59-540986a86cbe,2025-05-04,8d4a420e-5e4d-44f0-af02-4f2d4b655d09,Atlanta Bouncers,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a|66e1ddf7-61f6-4683-afdf-b6cc313af407|ff789b9c-80c4-442c-b97e-2e2311298cfb|608756f6-bfc7-41b5-9cfd-5e69eacfe513,Jaume Martinez Vich|Todd Fought|Vivian Glozman|Victoria Dimuzio,MMFF
7695f49e-b963-436c-8f59-540986a86cbe,2025-05-04,1a39f443-f5f4-41a8-9dea-3edc28dd262b,Miami Pickleball Club,1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4|295e343a-31a0-4e1d-a286-d62592291435|eb14fc6e-ede1-4999-bec3-e36695e7f94e|87d60b6f-6f2e-4610-ab89-487e8acc097e,Noe Khlif|Jay Devilliers|Milan Rane|Mya Bui,MMFF
baf76def-0999-4712-b047-ab935d40be1c,2026-06-06,a0ed0856-558a-42ee-929a-ba8e8f972bb3,Utah Black Diamonds,ff38654d-daae-4bad-a1a7-690e4e5706eb|4af4d4d1-9f87-4dc7-95f2-b10751d44c15|608756f6-bfc7-41b5-9cfd-5e69eacfe513|efe9989b-5864-48c2-806c-06697024e1da,Connor Garnett|Tama Shimabukuro|Victoria Dimuzio|Allyce Jones,MMFF
baf76def-0999-4712-b047-ab935d40be1c,2026-06-06,43437cb4-02e1-4653-9bf6-c999a5d6315e,Las Vegas Night Owls,925c1306-6b3b-4510-8482-f34168a0842a|ecd31a05-120f-4373-b5c1-21136f8f0bf1|71992955-8b6f-470b-a991-796cfa56a826|20684550-cb89-4ea2-9e2f-0f44eb920b45,Roscoe Bellamy|Braden Jacobson|Liz Truluck|Chao Yi Wang,MMFF
426a6964-28eb-4b42-9d5c-c7a4a80a5243,2026-06-26,b4f37e71-b9e0-4387-8606-3e22546ad5a9,Palm Beach Royals,dbcb41e9-e983-410b-bc23-d184d034cfc0|cd1bf109-4907-4208-bca1-4d12f9494a4c|b9bacc1e-29b5-4a92-a9c1-24e08ac72215|435e466e-22c7-4917-8cb4-ff45bbccde19,Tyson McGuffin|Casey Diamond|Sofia Sewing|Tamaryn Emmrich,MMFF
426a6964-28eb-4b42-9d5c-c7a4a80a5243,2026-06-26,01835b00-5626-4d6e-ad40-9357b072eb73,Dallas Flash,bd061b42-2f82-4bbe-82be-d8bcfb37f9e1|ba491f1c-0112-47a8-a348-4695289e958a|06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf|2c4de762-88d6-47c3-8b2b-af562c5d1f93,JW Johnson|Augustus Ge|Brooke Buckner|Danni-Elle Townsend,MMFF
3a1657bb-a422-4d6f-bc4d-41ea66919513,2025-06-30,dfd50c88-6687-4e6f-8e67-4b9932a8dbd7,Los Angeles Mad Drops,8160ad59-4654-46b1-b229-8d5f2a9a45f9|14d61e81-14d5-4cb3-ae33-d427fbc1b4f6|9b97206b-783a-4fab-85e9-45a6240325a5|6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Hunter Johnson|Quang Duong|Catherine Parenteau|Jade Kawamoto,MMFF
3a1657bb-a422-4d6f-bc4d-41ea66919513,2025-06-30,f6247f54-df2c-421f-89fe-6813f9893883,Phoenix Flames,3a43c56f-b9d8-4e72-ae8a-58fd69291946|dbcb41e9-e983-410b-bc23-d184d034cfc0|f76f4ac5-e3cc-4fe6-a4bc-a968b8b991b1|8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jack Sock|Tyson McGuffin|Alex Walker|Jessie Irvine,MMFF
cef858ce-ed86-47e1-bb1c-9d0d91fb029d,2025-07-19,71e58382-1a3a-40b2-bcbb-0a391e67c519,Chicago Slice,b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9|9decd87b-03ac-4d79-a1e7-d03ca3f7519b|ff789b9c-80c4-442c-b97e-2e2311298cfb|0c1bb94d-3af2-42f4-b938-d712c707ace4,Max Freeman|James Ignatowich|Vivian Glozman|Callie Smith,MMFF
cef858ce-ed86-47e1-bb1c-9d0d91fb029d,2025-07-19,519868c1-a900-4db4-b123-0a49acd49c34,St. Louis Shock,d50310a6-9378-4228-823f-7fb54f7bd698|fc05556e-3e38-4a38-99c2-f855174a7c28|3af01041-5679-400a-87b8-12c01db8cec4|db5eef5c-99dd-49d9-bbfc-65171a366bda,Gabriel Tardio|Hayden Patriquin|Kate Fahey|Anna Bright,MMFF
4e116d67-4a33-4607-b503-902966403cc2,2025-07-12,802e3e69-7173-48e4-9ac9-622d2fd20463,Orlando Squeeze,7edb882c-6d17-4129-8208-710e3c82364c|1de884f8-7bf7-4b49-9de8-3f1fd74cabd6|6794d224-7da3-43d9-8300-e24e731f5dea|a3ed7970-35d2-485c-8285-187c298a2d83,Federico Staksrud|Dylan Frazier|Samantha Parker|Lacy Schneemann,MMFF
4e116d67-4a33-4607-b503-902966403cc2,2025-07-12,dfd50c88-6687-4e6f-8e67-4b9932a8dbd7,Los Angeles Mad Drops,8160ad59-4654-46b1-b229-8d5f2a9a45f9|06ba18e0-687b-4aa3-822d-1c86981f576b|9b97206b-783a-4fab-85e9-45a6240325a5|6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Hunter Johnson|Rafa Hewett|Catherine Parenteau|Jade Kawamoto,MMFF
9397eb63-0e60-494c-afe0-d916c317a06d,2025-06-27,f6247f54-df2c-421f-89fe-6813f9893883,Phoenix Flames,3a43c56f-b9d8-4e72-ae8a-58fd69291946|dbcb41e9-e983-410b-bc23-d184d034cfc0|4da698bf-605d-4c6c-8566-6bfbdb6c1a24|8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jack Sock|Tyson McGuffin|Genie Bouchard|Jessie Irvine,MMFF
9397eb63-0e60-494c-afe0-d916c317a06d,2025-06-27,a0ed0856-558a-42ee-929a-ba8e8f972bb3,Utah Black Diamonds,ff38654d-daae-4bad-a1a7-690e4e5706eb|88fb0858-b9c3-4620-9408-0dda0eb241ef|efe9989b-5864-48c2-806c-06697024e1da|461f063e-a587-4638-bad9-421ff33d91d7,Connor Garnett|Tyler Loong|Allyce Jones|Genie Erokhina,MMFF
42414c35-65ae-4570-8de0-2090fa2507f3,2025-08-24,b7b1049e-446a-44f8-88ff-865db2298db5,Columbus Sliders,581183e8-3d9e-459e-b69f-7337d8b6f3d2|ead35052-7367-4296-96d4-064f546cc2b9|1728d016-1f02-4789-be73-63d12d5a5b42|7319013d-d511-4aa5-a356-4aa2cccf94f5,Andrei Daescu|CJ Klinger|Parris Todd|Lea Jansen,MMFF
42414c35-65ae-4570-8de0-2090fa2507f3,2025-08-24,0c38d948-0091-469a-9ddb-e6ecc0cf1dee,New Jersey 5s,d0f19d1e-2a6e-4eb3-b10c-1311edd599a8|1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4|129b2771-34b5-4b7f-9c23-e020a6aa3e6a|8f521dcc-1cb5-4c8d-933c-af6b267bd395,Will Howells|Noe Khlif|Anna Leigh Waters|Meghan Dizon,MMFF
46a226dd-8b5f-4c61-837c-e6755ec54729,2025-08-17,b7b1049e-446a-44f8-88ff-865db2298db5,Columbus Sliders,581183e8-3d9e-459e-b69f-7337d8b6f3d2|ead35052-7367-4296-96d4-064f546cc2b9|1728d016-1f02-4789-be73-63d12d5a5b42|7319013d-d511-4aa5-a356-4aa2cccf94f5,Andrei Daescu|CJ Klinger|Parris Todd|Lea Jansen,MMFF
46a226dd-8b5f-4c61-837c-e6755ec54729,2025-08-17,01835b00-5626-4d6e-ad40-9357b072eb73,Dallas Flash,bd061b42-2f82-4bbe-82be-d8bcfb37f9e1|ba491f1c-0112-47a8-a348-4695289e958a|b51ea0fb-c243-4427-85f8-b798febb51ff|fec65f7e-f2c8-482f-ab5b-541cf53b1064,JW Johnson|Augustus Ge|Jorja Johnson|Tyra Hurricane Black,MMFF
131fead2-160a-4e0a-b63f-3c1ddff0ac99,2025-05-24,01835b00-5626-4d6e-ad40-9357b072eb73,Dallas Flash,bd061b42-2f82-4bbe-82be-d8bcfb37f9e1|ba491f1c-0112-47a8-a348-4695289e958a|b51ea0fb-c243-4427-85f8-b798febb51ff|fec65f7e-f2c8-482f-ab5b-541cf53b1064,JW Johnson|Augustus Ge|Jorja Johnson|Tyra Hurricane Black,MMFF
131fead2-160a-4e0a-b63f-3c1ddff0ac99,2025-05-24,db0e1408-288d-4046-b6e0-9b6b279ea8cb,Texas Ranchers,79a11da1-6aeb-4719-9b1e-9918e0163cec|52690a0c-ed4a-4e0b-bf69-4ef416cf7d55|676b1cbc-766c-4616-bf39-1787ffd8c72a|f879086b-e0e5-4772-b0a6-4055c265da69,Christian Alshon|Eric Oncins|Etta Tuionetoa|Tina Pisnik,MMFF
7a1c44d8-e1b5-406b-b4fc-270b731f2885,2026-06-13,e9b1ce59-d394-4570-8776-2782c94723f5,Florida Smash,518626d4-2600-4134-8c6a-0ae9315f9625|306da673-de7e-44f5-bc16-0738b44bd089|1d701c30-6b5d-485f-ae97-60f3b0c50896|65bcab7c-9c93-4dc8-a847-a34da426b933,Cason Campbell|Christopher Crouch|Zoey Weil|Martina Frantova,MMFF
7a1c44d8-e1b5-406b-b4fc-270b731f2885,2026-06-13,8d4a420e-5e4d-44f0-af02-4f2d4b655d09,Atlanta Bouncers,aec5d8be-9ce0-4cc5-98a4-140fad555fe0|cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a|c3012322-e95e-4e38-a0d8-106f9e236869|8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Donald Young|Jaume Martinez Vich|Keilly Ulery|Jessie Irvine,MMFF
c7393d09-fac8-4e38-9b13-d1744e18a7aa,2025-07-31,71e58382-1a3a-40b2-bcbb-0a391e67c519,Chicago Slice,b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9|9decd87b-03ac-4d79-a1e7-d03ca3f7519b|ff789b9c-80c4-442c-b97e-2e2311298cfb|0c1bb94d-3af2-42f4-b938-d712c707ace4,Max Freeman|James Ignatowich|Vivian Glozman|Callie Smith,MMFF
c7393d09-fac8-4e38-9b13-d1744e18a7aa,2025-07-31,db0e1408-288d-4046-b6e0-9b6b279ea8cb,Texas Ranchers,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55|f86cff72-5f9c-40b1-9f28-f28aafae245f|66a6c35b-33a2-4a23-b5db-fa53c96d643a|f879086b-e0e5-4772-b0a6-4055c265da69,Eric Oncins|Wyatt Stone|Kaitlyn Christian|Tina Pisnik,MMFF
7a76e0d3-0c7d-445f-b66e-e6bbff83556a,2025-08-16,b7b1049e-446a-44f8-88ff-865db2298db5,Columbus Sliders,581183e8-3d9e-459e-b69f-7337d8b6f3d2|ead35052-7367-4296-96d4-064f546cc2b9|1728d016-1f02-4789-be73-63d12d5a5b42|7319013d-d511-4aa5-a356-4aa2cccf94f5,Andrei Daescu|CJ Klinger|Parris Todd|Lea Jansen,MMFF
7a76e0d3-0c7d-445f-b66e-e6bbff83556a,2025-08-16,01835b00-5626-4d6e-ad40-9357b072eb73,Dallas Flash,bd061b42-2f82-4bbe-82be-d8bcfb37f9e1|ba491f1c-0112-47a8-a348-4695289e958a|b51ea0fb-c243-4427-85f8-b798febb51ff|fec65f7e-f2c8-482f-ab5b-541cf53b1064,JW Johnson|Augustus Ge|Jorja Johnson|Tyra Hurricane Black,MMFF
a73df238-f37a-4338-b8dc-eb9122b4e8e9,2026-07-16,802e3e69-7173-48e4-9ac9-622d2fd20463,Orlando Squeeze,7edb882c-6d17-4129-8208-710e3c82364c|469988c9-b401-4c68-9e07-e1b1b104b791|eb14fc6e-ede1-4999-bec3-e36695e7f94e|f76f4ac5-e3cc-4fe6-a4bc-a968b8b991b1,Federico Staksrud|Yates Johnson|Milan Rane|Alex Walker,MMFF
a73df238-f37a-4338-b8dc-eb9122b4e8e9,2026-07-16,f6247f54-df2c-421f-89fe-6813f9893883,Phoenix Flames,99b25b49-2a51-412d-9fbf-e1b6804acce0|763b4d27-8140-47cd-86f5-982706cd4ebb|3e6b668a-8d26-4424-9420-3ceb18486b65|a226291c-c48b-408b-a846-f45400d313a9,Camden Chaffin|Michael Loyd|Daria Walczak|Alexa Schull,MMFF
3f5f1be1-da5c-4913-9e12-fc2d94f14a6a,2026-06-11,db0e1408-288d-4046-b6e0-9b6b279ea8cb,Texas Ranchers,3270dc72-53b7-4d35-aa4c-7f8b7b6bf905|52690a0c-ed4a-4e0b-bf69-4ef416cf7d55|7319013d-d511-4aa5-a356-4aa2cccf94f5|55ed7e0a-ff2d-4ac2-aad6-b6772ef4f448,Matthew Barlow|Eric Oncins|Lea Jansen|Layne Sleeth,MMFF
3f5f1be1-da5c-4913-9e12-fc2d94f14a6a,2026-06-11,8d4a420e-5e4d-44f0-af02-4f2d4b655d09,Atlanta Bouncers,aec5d8be-9ce0-4cc5-98a4-140fad555fe0|cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a|c3012322-e95e-4e38-a0d8-106f9e236869|8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Donald Young|Jaume Martinez Vich|Keilly Ulery|Jessie Irvine,MMFF
b0572402-2c31-41d3-8b63-2db8fe46795b,2026-05-25,0c38d948-0091-469a-9ddb-e6ecc0cf1dee,New Jersey 5s,1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4|d0f19d1e-2a6e-4eb3-b10c-1311edd599a8|129b2771-34b5-4b7f-9c23-e020a6aa3e6a|b51ea0fb-c243-4427-85f8-b798febb51ff,Noe Khlif|Will Howells|Anna Leigh Waters|Jorja Johnson,MMFF
b0572402-2c31-41d3-8b63-2db8fe46795b,2026-05-25,519868c1-a900-4db4-b123-0a49acd49c34,St. Louis Shock,e96d9339-cfb6-473d-bcb3-23f2887a3e0f|fc05556e-3e38-4a38-99c2-f855174a7c28|3af01041-5679-400a-87b8-12c01db8cec4|db5eef5c-99dd-49d9-bbfc-65171a366bda,John Lucian Goins|Hayden Patriquin|Kate Fahey|Anna Bright,MMFF
5550b767-49c2-4501-901d-840938457b5e,2026-07-08,70219ed7-f994-45cc-8137-781b08e5fdbe,Bay Area Breakers,7886d6aa-2310-4ae8-9874-f0fc9c3e534f|4057f30d-d42a-4189-a158-11576fb5f52a|a95df9a8-772c-4dbf-8c28-e200b7308584|25104e43-16f9-4ce3-9085-70243d8b350a,James Delgado|Blaine Hovenier|Kiora Kunimoto|Ella Yeh,MMFF
5550b767-49c2-4501-901d-840938457b5e,2026-07-08,e9b1ce59-d394-4570-8776-2782c94723f5,Florida Smash,518626d4-2600-4134-8c6a-0ae9315f9625|3d9c8684-953f-4008-b355-b6104ee56a5b|65bcab7c-9c93-4dc8-a847-a34da426b933|1d701c30-6b5d-485f-ae97-60f3b0c50896,Cason Campbell|Connor Mogle|Martina Frantova|Zoey Weil,MMFF
49469775-6a1a-468d-9af4-c945926caaec,2025-07-09,bb45f80b-4be3-4b57-9537-9fb899819a9a,California Black Bears,763b4d27-8140-47cd-86f5-982706cd4ebb|f4c43443-fdff-4344-b291-274cfd26361e|55ed7e0a-ff2d-4ac2-aad6-b6772ef4f448|cd7b97fc-d912-4c59-8ab3-c2d70e79d998,Michael Loyd|Juan Benitez|Layne Sleeth|Lina Padegimaite,MMFF
49469775-6a1a-468d-9af4-c945926caaec,2025-07-09,43437cb4-02e1-4653-9bf6-c999a5d6315e,Las Vegas Night Owls,52726ab1-2ac9-46c0-be90-6b0e7a2d56eb|7886d6aa-2310-4ae8-9874-f0fc9c3e534f|06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf|20684550-cb89-4ea2-9e2f-0f44eb920b45,Pablo Tellez|James Delgado|Brooke Buckner|Chao Yi Wang,MMFF
8846cc05-0bc3-4015-bf54-3f873d74599f,2026-05-25,dfd50c88-6687-4e6f-8e67-4b9932a8dbd7,Los Angeles Mad Drops,6f862c1d-1317-4fe7-bdcd-64caa0dbb088|2e0c0227-6e3e-43d5-8037-7f8bd0f9b935|9b97206b-783a-4fab-85e9-45a6240325a5|6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Ben Johns|Gabriel Joseph|Catherine Parenteau|Jade Kawamoto,MMFF
8846cc05-0bc3-4015-bf54-3f873d74599f,2026-05-25,519868c1-a900-4db4-b123-0a49acd49c34,St. Louis Shock,e96d9339-cfb6-473d-bcb3-23f2887a3e0f|fc05556e-3e38-4a38-99c2-f855174a7c28|3af01041-5679-400a-87b8-12c01db8cec4|db5eef5c-99dd-49d9-bbfc-65171a366bda,John Lucian Goins|Hayden Patriquin|Kate Fahey|Anna Bright,MMFF
3e0e5cc8-7d37-411b-8c46-77569aabae95,2026-07-11,b4f37e71-b9e0-4387-8606-3e22546ad5a9,Palm Beach Royals,dbcb41e9-e983-410b-bc23-d184d034cfc0|cd1bf109-4907-4208-bca1-4d12f9494a4c|b9bacc1e-29b5-4a92-a9c1-24e08ac72215|435e466e-22c7-4917-8cb4-ff45bbccde19,Tyson McGuffin|Casey Diamond|Sofia Sewing|Tamaryn Emmrich,MMFF
3e0e5cc8-7d37-411b-8c46-77569aabae95,2026-07-11,dfd50c88-6687-4e6f-8e67-4b9932a8dbd7,Los Angeles Mad Drops,6f862c1d-1317-4fe7-bdcd-64caa0dbb088|2e0c0227-6e3e-43d5-8037-7f8bd0f9b935|9b97206b-783a-4fab-85e9-45a6240325a5|6794d224-7da3-43d9-8300-e24e731f5dea,Ben Johns|Gabriel Joseph|Catherine Parenteau|Samantha Parker,MMFF
c7713138-3b5d-4f4d-b99f-3108b79eb49e,2026-05-30,1a39f443-f5f4-41a8-9dea-3edc28dd262b,Miami Pickleball Club,b68c0204-d9d4-4cba-bf23-46706abd77bf|ce4f0e14-80ea-4ed0-a81c-7341d356d427|719e2d3b-d10d-402d-a195-41f072214679|348255bf-f94e-47cb-ab5d-95969c2bd7b9,Clayton Powell|Yuta Funemizu|Isabella Dunlap|Aiko Yoshitomi,MMFF
c7713138-3b5d-4f4d-b99f-3108b79eb49e,2026-05-30,71e58382-1a3a-40b2-bcbb-0a391e67c519,Chicago Slice,8160ad59-4654-46b1-b229-8d5f2a9a45f9|30eb9a2b-1570-473f-8cf1-0f7c9d21b303|29e8121d-6f86-4192-b7af-ab05b77b89fe|b1ab7d76-a859-4136-8405-3ed7c9be287a,Hunter Johnson|Zane Navratil|Ting Chieh Wei|Mari Humberg,MMFF
953060bf-2dfd-46b3-8887-60a693e991e5,2025-06-05,a0ed0856-558a-42ee-929a-ba8e8f972bb3,Utah Black Diamonds,ff38654d-daae-4bad-a1a7-690e4e5706eb|88fb0858-b9c3-4620-9408-0dda0eb241ef|461f063e-a587-4638-bad9-421ff33d91d7|efe9989b-5864-48c2-806c-06697024e1da,Connor Garnett|Tyler Loong|Genie Erokhina|Allyce Jones,MMFF
953060bf-2dfd-46b3-8887-60a693e991e5,2025-06-05,0c38d948-0091-469a-9ddb-e6ecc0cf1dee,New Jersey 5s,d0f19d1e-2a6e-4eb3-b10c-1311edd599a8|30eb9a2b-1570-473f-8cf1-0f7c9d21b303|129b2771-34b5-4b7f-9c23-e020a6aa3e6a|6a87bc44-5190-44db-8a2f-467de4de48c6,Will Howells|Zane Navratil|Anna Leigh Waters|Christa Gecheva,MMFF
bed1b59f-0f29-4948-ae71-b3f0c62d8c2a,2026-06-05,f6247f54-df2c-421f-89fe-6813f9893883,Phoenix Flames,99b25b49-2a51-412d-9fbf-e1b6804acce0|3e6b668a-8d26-4424-9420-3ceb18486b65|a226291c-c48b-408b-a846-f45400d313a9|f86cff72-5f9c-40b1-9f28-f28aafae245f,Camden Chaffin|Daria Walczak|Alexa Schull|Wyatt Stone,MFFM
bed1b59f-0f29-4948-ae71-b3f0c62d8c2a,2026-06-05,43437cb4-02e1-4653-9bf6-c999a5d6315e,Las Vegas Night Owls,925c1306-6b3b-4510-8482-f34168a0842a|71992955-8b6f-470b-a991-796cfa56a826|20684550-cb89-4ea2-9e2f-0f44eb920b45|4057f30d-d42a-4189-a158-11576fb5f52a,Roscoe Bellamy|Liz Truluck|Chao Yi Wang|Blaine Hovenier,MFFM
56fc82f3-1c77-497e-9c4a-4c9f08087fbd,2025-06-06,db0e1408-288d-4046-b6e0-9b6b279ea8cb,Texas Ranchers,79a11da1-6aeb-4719-9b1e-9918e0163cec|52690a0c-ed4a-4e0b-bf69-4ef416cf7d55|676b1cbc-766c-4616-bf39-1787ffd8c72a|f879086b-e0e5-4772-b0a6-4055c265da69,Christian Alshon|Eric Oncins|Etta Tuionetoa|Tina Pisnik,MMFF
56fc82f3-1c77-497e-9c4a-4c9f08087fbd,2025-06-06,6e6e4897-ccb9-4ea0-8fda-219e79f7a1ab,Carolina Hogs,6f862c1d-1317-4fe7-bdcd-64caa0dbb088|6160a7c7-6b90-41f1-96d3-af5fa1623ca5|66a6c35b-33a2-4a23-b5db-fa53c96d643a|435e466e-22c7-4917-8cb4-ff45bbccde19,Ben Johns|Collin Johns|Kaitlyn Christian|Tamaryn Emmrich,MMFF
ddb3e2bf-f898-494a-8bc0-987d7d9941e1,2026-07-08,f6247f54-df2c-421f-89fe-6813f9893883,Phoenix Flames,99b25b49-2a51-412d-9fbf-e1b6804acce0|3e6b668a-8d26-4424-9420-3ceb18486b65|a226291c-c48b-408b-a846-f45400d313a9|f86cff72-5f9c-40b1-9f28-f28aafae245f,Camden Chaffin|Daria Walczak|Alexa Schull|Wyatt Stone,MFFM
