context,date,event_id,event_name,game,match_id,reason,stage,tour
womens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,f310d335-41e7-4df9-98bc-d180a0dd0fb8,match not completed (status=1),Round 4 L1,MLP
mens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,da5b87dc-4bab-49e8-a8e8-5da17a587e2d,match not completed (status=1),Round 4 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,f7cef37d-41be-4dcf-b99a-5f8e260e270c,match not completed (status=1),Round 4 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,ad41a907-6d86-45ea-9298-08e302bcca10,match not completed (status=1),Round 4 L1,MLP
mixed,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,3848f0b3-4865-49b5-8872-a492b3a476e8,no played games (forfeit/walkover),Round 16 W,MLP
,2026-06-11,9df489ec-31ac-4bd8-9df7-4fe508439d71,MLP Austin,,0586df70-baec-4c2d-828d-5ccb1ec4434f,bye matchup (no opponent),,MLP
,2026-05-22,940a7fb0-6fd9-4747-93c5-b7f8f46b1e5e,MLP Dallas,,0a1110ff-4c7c-46e5-b8d2-06fd36aac321,bye matchup (no opponent),,MLP
,2026-05-22,940a7fb0-6fd9-4747-93c5-b7f8f46b1e5e,MLP Dallas,,0cb0af37-62ec-4044-b016-4edac6b89bfb,bye matchup (no opponent),,MLP
,2026-05-28,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,119b8e93-d7c5-42a9-8a4e-75dda5887f5a,bye matchup (no opponent),,MLP
,2026-06-11,9df489ec-31ac-4bd8-9df7-4fe508439d71,MLP Austin,,128cf0e7-f95f-411c-9a4b-c8b309755054,bye matchup (no opponent),,MLP
,2026-06-17,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,13961c84-2ebc-4907-b64b-1f169e207c4f,bye matchup (no opponent),,MLP
,2026-06-17,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,257ae627-bfcb-4b1a-9254-6031a59e707e,bye matchup (no opponent),,MLP
,2026-06-11,9df489ec-31ac-4bd8-9df7-4fe508439d71,MLP Austin,,28a4ca80-f1d1-4d7b-b537-a182a4e8a623,bye matchup (no opponent),,MLP
,2026-06-11,9df489ec-31ac-4bd8-9df7-4fe508439d71,MLP Austin,,29b11fc6-0a6a-46aa-b501-6a2ae3f8a16a,bye matchup (no opponent),,MLP
mixed,2026-06-28,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,0be4d9da-3aaa-4c76-9284-15f7e2b77bda,no played games (forfeit/walkover),Round 1 RR,MLP
mixed,2026-05-31,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,2960fddd-778d-4124-8fec-f19d58b80a54,no played games (forfeit/walkover),One and Done - Playoff W,MLP
,2026-05-22,940a7fb0-6fd9-4747-93c5-b7f8f46b1e5e,MLP Dallas,,38ccb419-ab51-438c-a15e-1bc6b2928c76,bye matchup (no opponent),,MLP
,2026-06-25,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,3ad90512-1138-48e2-b7c2-5c0e0af22b69,bye matchup (no opponent),,MLP
,2026-06-25,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,3aebdae7-a874-461e-a713-a9b5d7f1a9de,bye matchup (no opponent),,MLP
mixed,2026-07-08,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,e03489cd-d506-42d6-9266-83032d328c5f,no played games (forfeit/walkover),Round 32 W,MLP
,2026-05-28,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,3bc000d9-458c-455e-a81e-7864249f9a5f,bye matchup (no opponent),,MLP
mixed,2026-07-11,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,6d757f70-2ed2-4e26-b7f7-f92271dbc3c9,no played games (forfeit/walkover),Quarter Finals W,MLP
womens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,a8dc2a82-acd4-4484-924b-adf0f4fc606b,match not completed (status=1),Round 5 L1,MLP
mens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,6243f123-f94c-4746-baee-c20a109de0d5,match not completed (status=1),Round 5 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,2f946038-6332-404c-a9e9-f5e13a479a5d,match not completed (status=1),Round 5 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,692d1256-6fc5-4160-8ca9-54b56a070ef2,match not completed (status=1),Round 5 L1,MLP
mixed,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,9de36581-9ee4-4eb7-8d31-fecd779048ee,no played games (forfeit/walkover),Round 1 L1,MLP
,2026-06-04,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,46026cf4-1f2a-4a1d-b202-2b74b3adcc07,bye matchup (no opponent),,MLP
mixed,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,3a435232-0fa9-43c6-b819-2ed4b1da30d0,no played games (forfeit/walkover),Round 16 W,MLP
mixed,2026-06-21,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,247627f1-1a20-4769-a0b6-0fc4661e2527,no played games (forfeit/walkover),One and Done - Playoff W,MLP
mixed,2026-06-27,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,3dce15a4-5a14-4d73-8373-16c54943f390,no played games (forfeit/walkover),Round 4 RR,MLP
,2026-06-04,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,5c118161-8f28-43ff-bf1c-8d810716076c,bye matchup (no opponent),,MLP
mixed,2026-07-11,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,68e91f01-a742-4ee3-b2d8-5f1b2c8b04f8,no played games (forfeit/walkover),Round 3 L1,MLP
mixed,2026-06-21,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,2d54642a-b60b-4267-9c79-72507937785e,no played games (forfeit/walkover),One and Done - Playoff W,MLP
,2026-06-04,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,6f68c1b7-469f-4f14-923d-f5f37c4d7c14,bye matchup (no opponent),,MLP
mixed,2026-07-10,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,88618853-9957-45b3-b48b-15b83413c582,no played games (forfeit/walkover),Round 16 W,MLP
mixed,2026-07-10,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,a62fdfa8-2075-47d6-9518-45e190093f9a,no played games (forfeit/walkover),Round 1 L1,MLP
mixed,2026-07-10,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,d1300b1b-e2b2-4022-86bc-07acc70db02f,no played games (forfeit/walkover),Round 1 L1,MLP
,2026-06-25,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,8d4d62bf-f156-4cb0-926f-4bf56e5e7e9a,bye matchup (no opponent),,MLP
,2026-06-17,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,8db81016-9f54-485a-818e-9e07dd7c63ca,bye matchup (no opponent),,MLP
,2026-05-28,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,8f9f914f-c867-49ad-a2bf-a2d628b24a8e,bye matchup (no opponent),,MLP
,2026-05-28,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,9160ba6b-ab34-4685-b731-6d075565d733,bye matchup (no opponent),,MLP
mixed,2026-06-14,9df489ec-31ac-4bd8-9df7-4fe508439d71,MLP Austin,,642c796e-1c23-4301-a3ee-de44b26cfe96,no played games (forfeit/walkover),One and Done - Playoff W,MLP
,2026-05-22,940a7fb0-6fd9-4747-93c5-b7f8f46b1e5e,MLP Dallas,,98e29ae0-5b5e-45f7-8645-79887b5e852a,bye matchup (no opponent),,MLP
,2026-06-04,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,9b7a7a14-925b-49b4-9000-f888d13a3ffc,bye matchup (no opponent),,MLP
womens,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,7efe48ea-1b9a-4880-a0f3-3f380a069c8b,match not completed (status=1),Round 6 B,MLP
mens,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,d8a8316e-f465-49ec-be58-abfa61b220e6,match not completed (status=1),Round 6 B,MLP
mixed,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,9c5c0d94-b0c2-49b4-bdec-3ef382b9eb26,match not completed (status=1),Round 6 B,MLP
mixed,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,9c3cae9f-2339-406a-8c8a-e7ff1905b417,match not completed (status=1),Round 6 B,MLP
mixed,2026-07-08,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,120a4fb8-afed-47af-a93a-d8d8be33e81d,no played games (forfeit/walkover),Round 32 W,MLP
mixed,2026-07-09,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,cec4612d-a7f7-4b40-b99c-de7b552f1d1f,no played games (forfeit/walkover),Round 16 W,MLP
,2026-05-22,940a7fb0-6fd9-4747-93c5-b7f8f46b1e5e,MLP Dallas,,a6dc6047-934d-40dd-8fe8-eaf9ebe2032c,bye matchup (no opponent),,MLP
mixed,2026-07-08,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,c41d7109-b2bb-4068-af79-c3e5b19ae27d,no played games (forfeit/walkover),Round 32 W,MLP
,2026-06-17,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,ae8dfa74-863c-4d2e-8aa2-505b567b00b7,bye matchup (no opponent),,MLP
mixed,2026-07-10,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,f9bfc3da-fcc5-473b-9357-7274f402283c,no played games (forfeit/walkover),Round 1 L1,MLP
,2026-06-04,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,b907834f-abcc-4529-bf6c-3b85f9f30f95,bye matchup (no opponent),,MLP
mixed,2026-07-08,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,893eef83-8b41-4619-9300-f5fcd6178aed,no played games (forfeit/walkover),Round 32 W,MLP
womens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,6548e1ac-4d54-47b9-a336-dc2716988388,match not completed (status=1),Finals GS,MLP
mens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,3df7a7b7-046e-474b-ae4e-8a1b4491dcc7,match not completed (status=1),Finals GS,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,b5442e2c-962f-4358-8c40-af10ff23be2f,match not completed (status=1),Finals GS,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,8f20ec62-88c8-4355-b5f8-a629b586fb32,match not completed (status=1),Finals GS,MLP
,2026-06-25,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,c9c2086a-4d4c-4c23-9d0a-c134120873ca,bye matchup (no opponent),,MLP
,2026-06-25,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,d1b9e57c-3acd-4767-a1af-669bab809a80,bye matchup (no opponent),,MLP
mixed,2026-05-31,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,cbc8a702-8f4e-4277-a028-0da169a139d4,no played games (forfeit/walkover),One and Done - Playoff W,MLP
mixed,2026-07-11,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,8a424030-19c9-4c40-9e15-4526e42464ea,no played games (forfeit/walkover),Quarter Finals W,MLP
mixed,2026-06-07,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,f240559c-a128-46fb-aa1e-52f6c854d899,no played games (forfeit/walkover),One and Done - Playoff W,MLP
,2026-06-11,9df489ec-31ac-4bd8-9df7-4fe508439d71,MLP Austin,,d93a9d7d-bfbc-46da-93d2-49c4f3ba7ffa,bye matchup (no opponent),,MLP
mixed,2026-06-07,24053d7f-1e91-454a-8e57-e13c51fc32ac,MLP St. Louis,,c92b7e56-e444-46cc-81f5-174984467d6d,no played games (forfeit/walkover),One and Done - Playoff W,MLP
womens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,e28b7f01-9fbc-412f-86fb-871506c9faad,match not completed (status=1),Round 5 L1,MLP
mens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,75bb4db9-73cf-4609-8fa3-aa8b289398b2,match not completed (status=1),Round 5 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,a60b1c37-daf4-4ce9-9722-f2bb5a2952fc,match not completed (status=1),Round 5 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,e6e8d19d-a63b-47f9-ad79-66674c570609,match not completed (status=1),Round 5 L1,MLP
mixed,2026-06-28,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,384df07d-d40c-4deb-b4ad-51d12c50e065,no played games (forfeit/walkover),One and Done - Playoff W,MLP
mixed,2026-05-25,940a7fb0-6fd9-4747-93c5-b7f8f46b1e5e,MLP Dallas,,d8ff2987-f9e2-4fb9-9390-760bed028b14,no played games (forfeit/walkover),One and Done - Playoff W,MLP
,2026-06-17,fdea9cee-bdd5-4cff-9c9f-1e2050c1c05f,MLP St. Petersburg,,f58ffb74-8356-449b-a741-aba343653c1a,bye matchup (no opponent),,MLP
womens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,03460950-6966-4bd6-950e-1608e1262f25,match not completed (status=1),Round 4 L1,MLP
mens,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,51ac65ff-a94c-4535-829b-1b900711fda2,match not completed (status=1),Round 4 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,e6876ca5-7f45-4411-aad0-6f2a3960b2fa,match not completed (status=1),Round 4 L1,MLP
mixed,2026-07-12,7c8e927f-13f3-4073-8871-4aaeb68d511b,Edward Jones Mid-Season Tournament,,b521fabb-6637-46cd-9e4d-997bd691f223,match not completed (status=1),Round 4 L1,MLP
mixed,2026-06-27,39695d6b-c680-4ee8-82a0-51e03901f6f5,MLP New York,,d79606a6-0c93-4bcb-9bdf-c1bd704ff190,no played games (forfeit/walkover),Round 5 RR,MLP
,2026-05-28,5e469584-e821-4b40-bccd-3b1fa54a2e05,MLP Columbus,,fd7672a6-e2fa-464d-a105-2ebfe7aa64a9,bye matchup (no opponent),,MLP
mixed,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,64ae786d-587f-4690-8b36-d56e9eac1123,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mixed,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,c841f90b-b5be-4b1f-aeec-608343878b9a,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mixed,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,452720f7-fe16-480a-8be7-7e63b78f7abc,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mixed,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,8bbcef15-bf25-479c-a740-9fad81ae5c7d,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mens,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,a438eff9-ce86-43d9-bd17-0df1c41832d1,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mens,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,a3aeb80a-c46b-46f0-8d8f-866a22aed163,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mens,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,b9a438a6-043c-4f3b-9686-3611336d6035,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
mens,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,95b45eb9-0a72-4ded-9d46-c16432e4b519,no played games (forfeit/walkover),Qualifier — Quarter Finals,PPA
womens,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,563f1a5c-cea3-4418-9c74-c316eb004e24,no played games (forfeit/walkover),Qualifier — Semi-Finals,PPA
womens,2026-04-13,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,2e9b69d8-2803-4b00-aee5-19017e282cd6,no played games (forfeit/walkover),Qualifier — Semi-Finals,PPA
womens,2026-04-17,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,fc32f379-939f-405b-ad7f-b01db39f4912,no played games (forfeit/walkover),Quarter Finals,PPA
womens,2026-04-19,239b912c-544e-4175-8730-0e0ddca8790e,PPA Tour: 2026 Sacramento Open,,b53896c8-7fc8-4a11-bcf7-0a212ec771ef,no played games (forfeit/walkover),Bronze,PPA
mens,2026-05-30,2a17a5d5-80bd-4540-8f04-499f9439cac2,2026 Fracas in Fort Collins PPA Challenger,,ff67d98b-1a45-4eee-8bbe-622cdba7eda7,"bracket bye/shell (empty side, no scores)",,PPA
womens,2026-05-30,2a17a5d5-80bd-4540-8f04-499f9439cac2,2026 Fracas in Fort Collins PPA Challenger,,5481b156-2df4-40c0-9335-33e5f19c405c,"bracket bye/shell (empty side, no scores)",,PPA
mixed,2026-05-31,2a17a5d5-80bd-4540-8f04-499f9439cac2,2026 Fracas in Fort Collins PPA Challenger,,073346ef-b652-4133-ba62-b2b0a0f9e836,no played games (forfeit/walkover),,PPA
mixed,2026-05-31,2a17a5d5-80bd-4540-8f04-499f9439cac2,2026 Fracas in Fort Collins PPA Challenger,,85be58fa-a842-4a69-ab47-332eac09f827,no played games (forfeit/walkover),,PPA
mixed,2026-05-31,2a17a5d5-80bd-4540-8f04-499f9439cac2,2026 Fracas in Fort Collins PPA Challenger,,adce84ee-07cd-4e8c-a348-3ba4bac980f9,no played games (forfeit/walkover),Round 32,PPA
mixed,2026-05-31,2a17a5d5-80bd-4540-8f04-499f9439cac2,2026 Fracas in Fort Collins PPA Challenger,,1c915e98-4aa3-4d39-abab-3d9f15892117,"bracket bye/shell (empty side, no scores)",,PPA
mens,2026-06-27,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,b2b0e91c-2762-4434-bc97-afeabaa6d15e,no played games (forfeit/walkover),,PPA
mens,2026-06-27,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,6fa4738f-20bd-4e94-aeb5-8c06ed5a6ba6,no played games (forfeit/walkover),,PPA
mens,2026-06-27,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,70a88152-dc47-4fa4-8800-3caf2453a9bd,no played games (forfeit/walkover),Round 32,PPA
mens,2026-06-27,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,cdc40432-fa04-40a9-a5a9-ed3bacb8fbd2,"bracket bye/shell (empty side, no scores)",,PPA
womens,2026-06-27,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,a0ef11ef-f7f5-4ec7-879c-0240f626266c,"bracket bye/shell (empty side, no scores)",,PPA
mixed,2026-06-28,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,69cf9e93-4214-4d70-8e10-271c34aab10f,no played games (forfeit/walkover),,PPA
mixed,2026-06-28,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,6a0b21e2-3108-4374-ab88-0ab81623d343,no played games (forfeit/walkover),,PPA
mixed,2026-06-28,2dd8c673-2aa6-43b2-95bd-b4aa4e278e52,2026 Portland PPA Challenger,,1f7a8690-0b83-4ac2-8b2f-4f63656aa2c2,"bracket bye/shell (empty side, no scores)",,PPA
mixed,2026-02-09,4133fecd-bede-49e5-af91-34a31f36fdf4,PPA Tour: 2026 Zimmer Biomet Cape Coral Open,,e9db2f8e-06cd-44b4-9836-f604217c0d66,match not completed (status=1),Qualifier — Quarter Finals,PPA
mixed,2026-02-09,4133fecd-bede-49e5-af91-34a31f36fdf4,PPA Tour: 2026 Zimmer Biomet Cape Coral Open,,bfaf6a9e-55ee-46ba-82eb-90b6b49865a1,match not completed (status=1),Qualifier — Quarter Finals,PPA
